P1_VMF0,Predict-P1_VMF0,P2_VMF0,Predict-P2_VMF0,P3_VMF0,Predict-P3_VMF0,P4_VMF0,Predict-P4_VMF0,P5_VMF0,Predict-P5_VMF0,P1_VMF1,Predict-P1_VMF1,P2_VMF1,Predict-P2_VMF1,P3_VMF1,Predict-P3_VMF1,P4_VMF1,Predict-P4_VMF1,P5_VMF1,Predict-P5_VMF1,P1_VMF2,Predict-P1_VMF2,P2_VMF2,Predict-P2_VMF2,P3_VMF2,Predict-P3_VMF2,P4_VMF2,Predict-P4_VMF2,P5_VMF2,Predict-P5_VMF2,P1_VMF3,Predict-P1_VMF3,P2_VMF3,Predict-P2_VMF3,P3_VMF3,Predict-P3_VMF3,P4_VMF3,Predict-P4_VMF3,P5_VMF3,Predict-P5_VMF3
-143.7542,-136.91243,58.58407,65.00358,-31.286175,-27.913866,-41.320503,-50.15093,-16.923374,-14.737693,-2.983753,-3.1096084,0.08326447,0.22897096,-0.51054573,-0.55855954,0.8973876,1.0700778,1.8584177,1.9331942,0.3400359,0.29009652,-0.053844817,0.073348165,-0.07426508,-0.062159654,-0.095376596,-0.06662354,0.35728315,0.533548,-0.06173335,-0.101557076,-0.009090012,-0.036077373,0.05278329,0.063041374,0.2557884,0.19482438,-0.07287087,-0.06884096
-143.87471,-136.94743,58.542297,64.95895,-31.135717,-27.918667,-41.320526,-50.161278,-16.905083,-14.749394,-3.0476413,-3.155704,-0.07364398,0.059241332,-0.4920862,-0.5302634,0.7157866,0.88300294,1.7257164,1.8384824,0.4602626,0.45299196,-0.17256716,-0.02854323,-0.025223792,-0.053175002,-0.047269635,-0.069268666,0.23116744,0.43557656,-0.02796108,-0.07203045,0.004674948,-0.031128086,0.022835651,0.048587833,0.28900966,0.24590312,-0.03243146,-0.06529213
-143.97556,-136.99075,58.513916,64.90496,-30.965853,-27.944555,-41.315342,-50.193386,-16.882204,-14.769322,-3.0605836,-3.1852672,-0.20826714,-0.107333384,-0.44993106,-0.5068894,0.5493679,0.69440013,1.5917577,1.7231463,0.57055247,0.5462799,-0.27127928,-0.14580701,0.080696456,-0.023918288,0.052869927,-0.038875822,0.10584836,0.27728748,0.025233243,-0.047181495,0.023510598,-0.020402767,0.00974702,0.010057801,0.3152502,0.27525413,0.028056877,-0.03420918
-144.08235,-137.02586,58.471584,64.861786,-30.808493,-27.955078,-41.333538,-50.21974,-16.870003,-14.782775,-3.0499403,-3.1716113,-0.3475207,-0.24844284,-0.41906047,-0.45817518,0.3682385,0.5229607,1.4412922,1.6023433,0.6348921,0.603409,-0.37460965,-0.24890965,0.11704535,0.036276747,0.08870732,0.021330608,-0.033498954,0.06671166,0.031441998,-0.007713761,-0.029145062,-0.0050889333,-0.020034209,-0.013735675,0.29628327,0.2988055,0.03689909,0.012057468
-144.18515,-137.06256,58.44054,64.80843,-30.645824,-27.975996,-41.355778,-50.25882,-16.86055,-14.801065,-3.0058973,-3.1366565,-0.4629049,-0.39271975,-0.3802707,-0.42326927,0.19486296,0.33794847,1.2828952,1.4694269,0.661344,0.6492678,-0.44371137,-0.34791428,0.0864799,0.055431183,0.084476426,0.04127845,-0.17566155,-0.10192514,0.010433163,0.005919724,-0.0755857,-0.03559782,-0.040084783,-0.040743902,0.25978133,0.2874552,-0.008168981,0.025049455
-144.27922,-137.10027,58.41659,64.759674,-30.47605,-27.999458,-41.38369,-50.300495,-16.857033,-14.819399,-2.9242177,-3.0748463,-0.55721974,-0.5103252,-0.33088723,-0.38003862,0.029777542,0.1575311,1.1141111,1.3248872,0.6546802,0.676975,-0.47712997,-0.40804943,0.014404881,0.036457416,0.056466464,0.035677757,-0.32001498,-0.22428392,-0.0051720664,-0.005196385,-0.078801036,-0.066504836,-0.041861437,-0.04906732,0.21097612,0.25774497,-0.07935238,-0.004966422
-144.37201,-137.13586,58.40133,64.71165,-30.293064,-28.02102,-41.41483,-50.354443,-16.834003,-14.837074,-2.8141105,-2.9808877,-0.62849516,-0.60446066,-0.26489064,-0.32616216,-0.12274987,-0.009515485,0.9616994,1.167928,0.60574245,0.68675005,-0.4732025,-0.43216884,-0.060540807,-0.008111608,0.014622383,0.014837139,-0.43499225,-0.31752506,-0.013415386,-0.021813216,-0.034820847,-0.07243876,-0.016289132,-0.033915706,0.15802118,0.21092351,-0.091198176,-0.06151874
-144.45473,-137.17767,58.3855,64.6655,-30.11071,-28.038366,-41.453033,-50.41264,-16.810858,-14.852722,-2.6682482,-2.8645446,-0.6868639,-0.67367965,-0.19860852,-0.25579098,-0.2654036,-0.16291024,0.8060122,1.0254205,0.5255087,0.66297793,-0.44725803,-0.4236832,-0.1366899,-0.05504084,-0.046641946,-0.013135482,-0.5409957,-0.37911403,-0.0007391554,-0.03495298,0.009703558,-0.046509236,0.01842928,-0.0036729828,0.10017452,0.1563022,-0.065698534,-0.0766494
-144.55434,-137.20999,58.359856,64.621216,-29.925978,-28.04939,-41.501842,-50.46313,-16.799694,-14.866674,-2.5170095,-2.716189,-0.74258095,-0.7304253,-0.13018283,-0.18592742,-0.40044433,-0.3046524,0.6347762,0.8807339,0.38550532,0.6205225,-0.4153467,-0.39502668,-0.16793448,-0.101948455,-0.10985183,-0.051697366,-0.6510803,-0.4262087,-0.019684589,-0.029904047,0.020217484,-0.01881595,0.06256829,0.031777006,0.03726036,0.09753502,-0.03313736,-0.06114251
-144.64183,-137.25058,58.33699,64.56561,-29.734304,-28.074797,-41.55006,-50.533043,-16.780878,-14.8874,-2.3311117,-2.5612109,-0.78211844,-0.78292304,-0.05571638,-0.11420883,-0.5136452,-0.43620175,0.4686904,0.7122056,0.23000139,0.52317667,-0.36380965,-0.36394787,-0.10947241,-0.11725798,-0.1021014,-0.08719942,-0.7413292,-0.50230336,-0.0033938778,-0.04063696,0.044269126,-0.011642929,0.11779019,0.07489812,-0.010324988,0.03745201,0.035884816,-0.036135644
