,Actual-P1,Actual-P2,Actual-P3,Actual-P4,Actual-P5,Predict-P1,Predict-P2,Predict-P3,Predict-P4,Predict-P5
327,91.23893312,4.76115096,-111.95608592,61.15217951999999,68.9301628,97.10832977294922,16.898361206054688,-107.27571868896484,50.701778411865234,66.19062042236328
328,91.33547248,4.884907760000001,-111.96368976,61.22711976000001,68.9162888,97.32999420166016,17.220399856567383,-107.0804443359375,50.858951568603516,66.37562561035156
329,91.48424152,4.964003760000001,-111.88328488,61.20086744,68.89056120000001,97.4009017944336,17.321853637695312,-107.01905059814453,50.908836364746094,66.4343490600586
330,91.62203519999998,5.074624320000001,-111.79058008000001,61.08932408,68.81271696,97.46488952636719,17.41431999206543,-106.96224975585938,50.9542236328125,66.48817443847656
331,91.89468272,5.29689888,-111.64085920000001,61.03034496,68.76650456,97.49107360839844,17.45137596130371,-106.93986511230469,50.97133255004883,66.50875091552734
332,92.27661296,5.574161280000001,-111.44843183999998,61.10138136,68.81183792,97.6247787475586,17.64213752746582,-106.82384490966797,51.06504440307617,66.61961364746094
333,92.53521,5.782986720000001,-111.33885896,61.142415760000006,68.79509272,97.88813781738281,18.02216911315918,-106.59504699707031,51.251380920410156,66.83934020996094
334,92.63328936,5.87497472,-111.34723448,61.09657832,68.65590175999999,98.04916381835938,18.2497615814209,-106.4566421508789,51.363746643066406,66.9729995727539
335,92.6679764,5.93180704,-111.3441692,61.03067744,68.45196984,98.02625274658203,18.217384338378906,-106.4761734008789,51.34769821166992,66.95406341552734
336,92.84882848,6.085996320000002,-111.24976632,61.088591199999996,68.34928488,97.96052551269531,18.12305450439453,-106.53308868408203,51.30128860473633,66.89873504638672
337,93.08007591999998,6.361345920000001,-111.0816832,61.28009464,68.34522328,98.06497192382812,18.27240753173828,-106.4427490234375,51.375694274902344,66.98588562011719
338,93.21471792,6.57609656,-110.93693144,61.46549544,68.29953,98.32511901855469,18.64312744140625,-106.21974182128906,51.55868911743164,67.20409393310547
339,93.2899172,6.732823120000001,-110.85549072,61.48944519999999,68.208054,98.5262680053711,18.930818557739258,-106.04853057861328,51.70143508911133,67.37286376953125
340,93.39372464,6.896225200000002,-110.71929887999998,61.47768944000001,68.17531672,98.59781646728516,19.03000259399414,-105.9887466430664,51.75002670288086,67.43212127685547
341,93.45092128,7.078532400000001,-110.60106832,61.43283816,68.12558048,98.70248413085938,19.179290771484375,-105.89948272705078,51.8245964050293,67.52118682861328
342,93.49660568,7.33825656,-110.4724508,61.36136224,68.10639544,98.77864074707031,19.28605079650879,-105.83545684814453,51.877742767333984,67.58433532714844
343,93.63281624,7.641724880000002,-110.18191072,61.41540064,68.20054640000001,98.87554931640625,19.421613693237305,-105.75466918945312,51.9451904296875,67.66529846191406
344,93.63515912,7.835461840000001,-110.01243312,61.36785512,68.19101687999999,99.15584564208984,19.814151763916016,-105.52037048339844,52.140926361083984,67.90074157714844
345,93.67560256,8.043351040000001,-109.87407423999998,61.3211484,68.19991992,99.25738525390625,19.957406997680664,-105.43515014648438,52.212276458740234,67.98714447021484
346,93.76011136,8.267509200000001,-109.75322656,61.32184208,68.23510872,99.36487579345703,20.10491943359375,-105.34744262695312,52.2863655090332,68.07634735107422
347,93.797256,8.514466960000002,-109.63999432,61.35035992,68.26105184,99.50151824951172,20.295654296875,-105.23504638671875,52.3827018737793,68.19100952148438
348,93.86954784,8.76205936,-109.58221528000001,61.38524232,68.28418072000001,99.6397705078125,20.48781394958496,-105.12267303466797,52.47886276245117,68.30726623535156
